dataset,algorithm,setting,k,r,n,seeds,macro_f1_best_mean,macro_f1_best_std,macro_f1_mean_mean,macro_f1_mean_std,mia_auc_mean,mia_auc_std,trajectory_l1_mean,trajectory_l1_std,label_l1_mean,label_l1_std,target_exposure_mean,target_exposure_std,solve_time_sec_mean,solve_time_sec_std
20newsgroups,d-fedosd,DSU,9,0.8,3,"42,43,44",0.4487855969217862,0.012984181422599685,0.36896747781236494,0.0142645400829045,0.536570204902801,0.06176273533203888,2.1206994493816467e-15,1.600457201381835e-15,9.853229343548264e-16,8.505359404188939e-16,0.11558977233808167,0.022893532930897968,0.005009810129801433,0.00016006137784405587
20newsgroups,d-fedosd,DSU,9,0.9,3,"42,43,44",0.45749308992807447,0.014555694294586415,0.3696684000793432,0.01668736019423497,0.5403201720170613,0.059459003930772754,2.1206994493816467e-15,1.600457201381835e-15,9.853229343548264e-16,8.505359404188939e-16,0.11558977233808167,0.022893532930897968,0.005741119384765625,0.0010708020999407998
20newsgroups,d-fedosd,DSU,9,1.0,3,"42,43,44",0.4471125666559103,0.015330425535090703,0.3665809755962145,0.019259524636466005,0.5392789545376896,0.06037546429693972,2.1206994493816467e-15,1.600457201381835e-15,9.853229343548264e-16,8.505359404188939e-16,0.11558977233808167,0.022893532930897968,0.004744609196980794,2.6968597078613666e-05
20newsgroups,d-fedrecovery,DSU,1,0.1,3,"42,43,44",0.5190978520390285,0.06792620695115367,0.5190978520390285,0.06792620695115367,0.5515410310854805,0.02829510512065886,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.01616978645324707,0.0015624403306725243
20newsgroups,d-fedrecovery,DSU,1,0.2,3,"42,43,44",0.44910646265337345,0.08103362140646042,0.44910646265337345,0.08103362140646042,0.5502049304570313,0.021166841503420894,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.016695737838745117,0.0013928298847424442
20newsgroups,d-fedrecovery,DSU,1,0.3,3,"42,43,44",0.3123292292167065,0.06481532734905153,0.3123292292167065,0.06481532734905153,0.5303455034326331,0.009769997426851158,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.018076340357462566,0.00440855139012312
20newsgroups,d-fedrecovery,DSU,1,0.4,3,"42,43,44",0.32830540646717116,0.08754851167099974,0.32830540646717116,0.08754851167099974,0.5266729658370526,0.01938606069110224,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.015729983647664387,0.0016603724599570198
20newsgroups,d-fedrecovery,DSU,1,0.5,3,"42,43,44",0.33933614315967253,0.09592222929769673,0.33933614315967253,0.09592222929769673,0.5371183561143756,0.04487371877818392,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.015730937321980793,0.001473349997367183
20newsgroups,d-fedrecovery,DSU,1,0.6,3,"42,43,44",0.32166243241728004,0.04052347244722815,0.32166243241728004,0.04052347244722815,0.5334503179262136,0.027947449212336363,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.01654187838236491,0.002276157008554142
20newsgroups,d-fedrecovery,DSU,1,0.7,3,"42,43,44",0.2748152016513057,0.05608751582897983,0.2748152016513057,0.05608751582897983,0.5660788717400836,0.008949495304852685,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.01656055450439453,0.00163816303995642
20newsgroups,d-fedrecovery,DSU,1,0.8,3,"42,43,44",0.2621892829392829,0.049112246184032454,0.2621892829392829,0.049112246184032454,0.5409718592381132,0.011808655776007171,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.015592177708943685,0.0011397105082164797
20newsgroups,d-fedrecovery,DSU,1,0.9,3,"42,43,44",0.2786021481958014,0.02648839437756247,0.2786021481958014,0.02648839437756247,0.5219672558018422,0.0265109062036114,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.01575779914855957,0.0013676116289173936
20newsgroups,d-fedrecovery,DSU,1,1.0,3,"42,43,44",0.2381852897881553,0.04049818137769768,0.2381852897881553,0.04049818137769768,0.5505499488471625,0.01100129033976141,2.081831849028232,0.10431259998274059,0.7722622920193936,0.06884663819149883,0.12419044010015405,0.1318998355879666,0.01618782679239909,0.0019367321034344214
20newsgroups,d-fedrecovery,DSU,2,0.1,3,"42,43,44",0.5199565988420477,0.0379111873488712,0.5199565988420477,0.0379111873488712,0.5602853581624038,0.012570967434565882,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.198714812596639,0.0049968185442356575
20newsgroups,d-fedrecovery,DSU,2,0.2,3,"42,43,44",0.4763380524990432,0.021570274115361873,0.4763380524990432,0.021570274115361873,0.5645882276355518,0.017622020871701973,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19549385706583658,0.0026726292548951186
20newsgroups,d-fedrecovery,DSU,2,0.3,3,"42,43,44",0.42818591252801774,0.04153019194987789,0.42818591252801774,0.04153019194987789,0.5561343516673016,0.006963534598648523,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.18973827362060547,0.008108429337374556
20newsgroups,d-fedrecovery,DSU,2,0.4,3,"42,43,44",0.41717023717023716,0.0546523414384503,0.41717023717023716,0.0546523414384503,0.544916786491311,0.01760982072038074,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19362696011861166,0.00832242839789783
20newsgroups,d-fedrecovery,DSU,2,0.5,3,"42,43,44",0.3886086821899179,0.04164124021010032,0.3886086821899179,0.04164124021010032,0.5177591291700093,0.02383707930926173,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19262774785359701,0.005344171542568643
20newsgroups,d-fedrecovery,DSU,2,0.6,3,"42,43,44",0.3239419819099453,0.029630905348152325,0.3239419819099453,0.029630905348152325,0.4857766072936352,0.06927624444796018,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.192583958307902,0.007229656199242344
20newsgroups,d-fedrecovery,DSU,2,0.7,3,"42,43,44",0.39050359406625396,0.03961767666860375,0.39050359406625396,0.03961767666860375,0.5390648444385729,0.007833290060975844,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19015979766845703,0.00987415100612017
20newsgroups,d-fedrecovery,DSU,2,0.8,3,"42,43,44",0.3487026377011164,0.036943751602283324,0.3487026377011164,0.036943751602283324,0.5413968458196675,0.006478519512866891,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19111076990763345,0.008918654778090684
20newsgroups,d-fedrecovery,DSU,2,0.9,3,"42,43,44",0.34285435729788244,0.01524335580384741,0.34285435729788244,0.01524335580384741,0.5180362096991907,0.022394030042744498,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.19243470827738443,0.005540622145809204
20newsgroups,d-fedrecovery,DSU,2,1.0,3,"42,43,44",0.3176596468546933,0.011479120694035517,0.3176596468546933,0.011479120694035517,0.5433738407643759,0.045787591141167545,1.1143518887192545,0.07527492449982648,0.5176195306105046,0.017025424918577364,0.1310730635364205,0.08264562586058682,0.1928857167561849,0.0037194977539689103
20newsgroups,d-fedrecovery,DSU,3,0.1,3,"42,43,44",0.5449095194928528,0.06231749996707091,0.5449095194928528,0.06231749996707091,0.5774339081725194,0.04176994780178855,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23477856318155924,0.037306219267946056
20newsgroups,d-fedrecovery,DSU,3,0.2,3,"42,43,44",0.5059178630011963,0.04834850561122568,0.5048067518900852,0.04960505894112241,0.5818120762393209,0.04519543968081062,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.2368319034576416,0.03974972436699488
20newsgroups,d-fedrecovery,DSU,3,0.3,3,"42,43,44",0.4370223544767155,0.06512524990472607,0.43697826276595714,0.06512327842693962,0.5664731070524966,0.057411332995610735,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23932377497355142,0.036542404080543676
20newsgroups,d-fedrecovery,DSU,3,0.4,3,"42,43,44",0.42213624540474637,0.07384215155180311,0.42213624540474637,0.07384215155180311,0.5785811719690535,0.06535359352458099,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23597216606140137,0.035630483011877837
20newsgroups,d-fedrecovery,DSU,3,0.5,3,"42,43,44",0.4055082961700609,0.07407000329345913,0.4055082961700609,0.07407000329345913,0.5681022116448918,0.0631746639760048,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23390825589497885,0.031348861519804185
20newsgroups,d-fedrecovery,DSU,3,0.6,3,"42,43,44",0.4408011806873287,0.05202200033152196,0.4408011806873287,0.05202200033152196,0.551470072345791,0.04975679192037825,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23651917775472006,0.03702758683823474
20newsgroups,d-fedrecovery,DSU,3,0.7,3,"42,43,44",0.36445378151260505,0.016707909463407087,0.3642769505463004,0.01653923937678216,0.5497612548474999,0.031622080226390195,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23341615994771323,0.03525425161875789
20newsgroups,d-fedrecovery,DSU,3,0.8,3,"42,43,44",0.3713661900643591,0.07141766112431412,0.3704507104822129,0.07209485647767115,0.5595138321144513,0.04975741049663582,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.23722664515177408,0.031123453828931513
20newsgroups,d-fedrecovery,DSU,3,0.9,3,"42,43,44",0.3831727835683211,0.09543353115151522,0.3831727835683211,0.09543353115151522,0.551714997535431,0.05220754526831435,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.24141796429951987,0.02489674895695567
20newsgroups,d-fedrecovery,DSU,3,1.0,3,"42,43,44",0.3887279768587069,0.10084215275722332,0.3885305135033488,0.1005655157666805,0.5503222767044085,0.04160660746449994,0.8095863240339504,0.06454323570886872,0.39829066236055677,0.03155856380214364,0.16690544432771365,0.07253771140343489,0.24374167124430338,0.026473593634553563
20newsgroups,d-fedrecovery,DSU,4,0.1,3,"42,43,44",0.5867070783247254,0.014438251668773366,0.5478096844840771,0.029474323956778955,0.5668020158621663,0.04081898333978939,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.244581937789917,0.03484317073954972
20newsgroups,d-fedrecovery,DSU,4,0.2,3,"42,43,44",0.5441471491471492,0.042721831541216795,0.506043453414777,0.043920197839595464,0.5639209352002363,0.03877829123650526,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24468445777893066,0.03340891653325306
20newsgroups,d-fedrecovery,DSU,4,0.3,3,"42,43,44",0.5034228737092514,0.04217854599946281,0.450701699394971,0.049256603295807964,0.5727269695757091,0.03925684477909153,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24303929011027017,0.030871312039675452
20newsgroups,d-fedrecovery,DSU,4,0.4,3,"42,43,44",0.5009870902517961,0.045015955937476426,0.45199993119029624,0.05542846465313403,0.5705201618127315,0.04608620105363565,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24320530891418457,0.028610944240966857
20newsgroups,d-fedrecovery,DSU,4,0.5,3,"42,43,44",0.4883569796216855,0.03865381936805556,0.4328524863055952,0.036003511566174845,0.5672609075528138,0.056999097329098254,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24237608909606934,0.038144353935140915
20newsgroups,d-fedrecovery,DSU,4,0.6,3,"42,43,44",0.4509168786598454,0.017984447094913477,0.40449836492280045,0.03925915139579771,0.578521799469389,0.06474407736634932,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24209149678548178,0.02947477008333785
20newsgroups,d-fedrecovery,DSU,4,0.7,3,"42,43,44",0.42353651976200996,0.06244375604091562,0.3705073375473359,0.0466707779921911,0.5663166063873716,0.06826539776332774,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24183360735575357,0.03918298170816642
20newsgroups,d-fedrecovery,DSU,4,0.8,3,"42,43,44",0.41081122827161315,0.03812195409675752,0.38204192885967375,0.036638145473181546,0.5746836134772888,0.08143658750824695,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.2426330248514811,0.03390354650800619
20newsgroups,d-fedrecovery,DSU,4,0.9,3,"42,43,44",0.4173633957787276,0.029214740711128923,0.377940354648656,0.031291212677374586,0.5651324724467139,0.06772483532953938,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.2441861629486084,0.03480549369632198
20newsgroups,d-fedrecovery,DSU,4,1.0,3,"42,43,44",0.39996671255745664,0.025661489738562627,0.3695596033162591,0.0353043399864698,0.5621680570154697,0.06344982315943877,0.6125755987468674,0.06890445981630446,0.24499125337156585,0.02808034008744505,0.15380060753169855,0.051436576126419276,0.24236178398132324,0.032720162061551816
20newsgroups,d-fedrecovery,DSU,5,0.1,3,"42,43,44",0.6112776112776114,0.025393541079450948,0.5628870827091121,0.038429384026405444,0.5716982486774613,0.04384084093306451,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.22982613245646158,0.02671738785706908
20newsgroups,d-fedrecovery,DSU,5,0.2,3,"42,43,44",0.6030380023027082,0.022947393337485425,0.536421909331352,0.041137100653184745,0.5744390323912659,0.05160314469601396,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.22178498903910318,0.02952151097827264
20newsgroups,d-fedrecovery,DSU,5,0.3,3,"42,43,44",0.5285405225162259,0.020175109616410523,0.4557995786036202,0.04435412186724824,0.5640486625272119,0.04748479838236708,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.2181061108907064,0.03212851140059046
20newsgroups,d-fedrecovery,DSU,5,0.4,3,"42,43,44",0.5276453405929109,0.023156715332786595,0.4608881815317861,0.03419733505774329,0.5582408146671747,0.043499824755782464,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.21807209650675455,0.029014747512869813
20newsgroups,d-fedrecovery,DSU,5,0.5,3,"42,43,44",0.5287451558103732,0.03182357013346974,0.4636261341357592,0.03554321119441579,0.5572020706209118,0.043187477643776506,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.22173500061035156,0.03127035648022321
20newsgroups,d-fedrecovery,DSU,5,0.6,3,"42,43,44",0.5122394923904211,0.025301381469512507,0.4234647112867676,0.02425450219382603,0.5566159924894997,0.042072604681200824,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.22588006655375162,0.021861873136514064
20newsgroups,d-fedrecovery,DSU,5,0.7,3,"42,43,44",0.5249128198799251,0.05188062083959515,0.42918751505383285,0.025602361543357953,0.5537012955102296,0.046964623123727706,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.21158496538798013,0.031007791023495882
20newsgroups,d-fedrecovery,DSU,5,0.8,3,"42,43,44",0.5192333714760186,0.011722238495681624,0.4303962582797977,0.02784163568341013,0.5469318062153091,0.042984371439867615,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.21818280220031738,0.03467914872804905
20newsgroups,d-fedrecovery,DSU,5,0.9,3,"42,43,44",0.4911384511327303,0.022279293890164156,0.4146705082211122,0.03221724412575726,0.5335979240180921,0.027394120295836166,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.2156062920888265,0.03716384038525141
20newsgroups,d-fedrecovery,DSU,5,1.0,3,"42,43,44",0.5193139620384203,0.006885021337988519,0.41967671643186216,0.030879413454858718,0.5304094077822517,0.03235911251977682,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.22320659955342612,0.037258048013204335
20newsgroups,d-fedrecovery,DSU,6,0.1,3,"42,43,44",0.6046499333999333,0.01286983967788434,0.5652622570927524,0.01606918124006177,0.571728957399015,0.039418424394091094,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.19156575202941895,0.03633080034664797
20newsgroups,d-fedrecovery,DSU,6,0.2,3,"42,43,44",0.5849122935887642,0.008614005928492704,0.5462627160659926,0.004484235108014459,0.5686606646911821,0.03707368722192938,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.19983386993408203,0.020220220068723836
20newsgroups,d-fedrecovery,DSU,6,0.3,3,"42,43,44",0.5241802558753024,0.01491263766404654,0.47485966829250775,0.012187537452188086,0.5631305206824888,0.0261814244677134,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18618059158325195,0.03499570445948904
20newsgroups,d-fedrecovery,DSU,6,0.4,3,"42,43,44",0.5242872192415803,0.01975294151045589,0.46754893718827245,0.015019433789140274,0.5590048034099339,0.022672062187097105,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18626109759012857,0.03442465717393258
20newsgroups,d-fedrecovery,DSU,6,0.5,3,"42,43,44",0.5137620195708431,0.024834424664237242,0.4639002908650548,0.02309402947763384,0.5593715051145391,0.022423661662739434,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18555641174316406,0.028813853129886456
20newsgroups,d-fedrecovery,DSU,6,0.6,3,"42,43,44",0.5214226459814695,0.027221396687890698,0.44658444026632377,0.02292081411532774,0.5471320266543619,0.024554151658648538,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18216522534688315,0.030350944794578397
20newsgroups,d-fedrecovery,DSU,6,0.7,3,"42,43,44",0.49592514296848667,0.016369311237585928,0.44004446056305924,0.010623283000100856,0.5451770075387944,0.029576696110342075,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18222562472025552,0.033408057030300094
20newsgroups,d-fedrecovery,DSU,6,0.8,3,"42,43,44",0.5099934490490431,0.04742674415552216,0.43452437121016785,0.027871238719038103,0.5383370466740657,0.032826992246839375,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18151338895161948,0.030224195330554652
20newsgroups,d-fedrecovery,DSU,6,0.9,3,"42,43,44",0.4836570650820144,0.018666651318176155,0.42837248816428014,0.02239571251622658,0.5341928424745762,0.02912863786972776,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.1875645319620768,0.026190594303422854
20newsgroups,d-fedrecovery,DSU,6,1.0,3,"42,43,44",0.502928831611696,0.02156935716159192,0.43371663705848323,0.0172949698026769,0.5336110733501269,0.025084099471358562,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.1813973585764567,0.029480781148695005
20newsgroups,d-fedrecovery,DSU,7,0.1,3,"42,43,44",0.6026000388500389,0.02686373836523854,0.5643008012637168,0.016604667727327726,0.5659600591204812,0.03154141596205738,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.12574346860249838,0.009137401389683822
20newsgroups,d-fedrecovery,DSU,7,0.2,3,"42,43,44",0.5990551440465628,0.005353635376076516,0.5508831838446957,0.011267739818852408,0.568561810689188,0.0325953582854065,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.12054705619812012,0.007345004067979958
20newsgroups,d-fedrecovery,DSU,7,0.3,3,"42,43,44",0.547718376394847,0.04223839037243691,0.4793563168823491,0.026763286144663688,0.5661489111479634,0.03211491790684058,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11606462796529134,0.008920258302031116
20newsgroups,d-fedrecovery,DSU,7,0.4,3,"42,43,44",0.5284473522120581,0.027349332705152215,0.4648268473904207,0.021025328515131312,0.5642310056854821,0.03473582263212251,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.12209200859069824,0.010592630085895246
20newsgroups,d-fedrecovery,DSU,7,0.5,3,"42,43,44",0.5332858971094266,0.03324871524579128,0.4591108257241141,0.0361784475664395,0.5579330387885388,0.031100851132388842,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.12429054578145345,0.011484248016696919
20newsgroups,d-fedrecovery,DSU,7,0.6,3,"42,43,44",0.5048765867787607,0.0393889753382793,0.43320199394560494,0.031438725794429474,0.554713090522151,0.03415148504069323,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.13078061739603677,0.017008842814843047
20newsgroups,d-fedrecovery,DSU,7,0.7,3,"42,43,44",0.5062473291695303,0.023835214619057205,0.4276308018125658,0.02182634183335034,0.5528999022712299,0.04606118310468643,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11722071965535481,0.007921266792292849
20newsgroups,d-fedrecovery,DSU,7,0.8,3,"42,43,44",0.527489702420043,0.01744146470166582,0.4189448835663052,0.002621183007293592,0.5539318894566257,0.04209244925015397,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11768555641174316,0.005042348166892619
20newsgroups,d-fedrecovery,DSU,7,0.9,3,"42,43,44",0.5241826242785995,0.025862931496613877,0.4159672768955781,0.011943763715752821,0.5528111084944345,0.035100564149882545,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11844118436177571,0.01011177841015248
20newsgroups,d-fedrecovery,DSU,7,1.0,3,"42,43,44",0.4885694665957824,0.027571121469019206,0.4068822455018866,0.013486362418549351,0.5540695020318448,0.032077296677923424,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11889179547627766,0.00973539033805637
20newsgroups,d-fedrecovery,DSU,8,0.1,3,"42,43,44",0.6147829839006309,0.019168004570875505,0.5577893657100564,0.0019543614420333318,0.571921575647803,0.032732537267614985,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08738287289937337,0.00949456186826759
20newsgroups,d-fedrecovery,DSU,8,0.2,3,"42,43,44",0.5878675854315241,0.002354057622598591,0.5322255511147999,0.013827860150265712,0.5752934387471097,0.035037909005750247,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08583180109659831,0.011059130958984514
20newsgroups,d-fedrecovery,DSU,8,0.3,3,"42,43,44",0.5410441224171202,0.012615855416890795,0.47046196086052144,0.019208546566514426,0.5736652116987145,0.03948127248130773,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08520348866780598,0.01071779515577429
20newsgroups,d-fedrecovery,DSU,8,0.4,3,"42,43,44",0.5321296296296296,0.024281469495151344,0.46414633796840354,0.02558697898876036,0.5667202088171792,0.037603823296002634,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08890803654988606,0.010080215393988897
20newsgroups,d-fedrecovery,DSU,8,0.5,3,"42,43,44",0.5366120574272749,0.01664674796894154,0.4584789048719395,0.032463315526923185,0.5620158350421508,0.04016000512688732,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08673095703125,0.008939654813032947
20newsgroups,d-fedrecovery,DSU,8,0.6,3,"42,43,44",0.517344404256169,0.017803784500884507,0.43538914790542,0.02693662681929212,0.562842605144131,0.04089685695370512,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08642220497131348,0.00942546868939939
20newsgroups,d-fedrecovery,DSU,8,0.7,3,"42,43,44",0.4662178975994765,0.03396245366882559,0.41453428940374015,0.037256095440132905,0.5643992086467761,0.05103983925084097,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08812451362609863,0.01319221800730352
20newsgroups,d-fedrecovery,DSU,8,0.8,3,"42,43,44",0.46257938054377684,0.02679773321442221,0.40538265441566523,0.03894390628432459,0.5589116627512248,0.040175055790092035,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08829657236735027,0.009624279590096384
20newsgroups,d-fedrecovery,DSU,8,0.9,3,"42,43,44",0.4798206474754463,0.028011467930535487,0.40737933365632023,0.025666024724236992,0.5540782900081883,0.04069728110601933,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08674732844034831,0.011367778437255258
20newsgroups,d-fedrecovery,DSU,8,1.0,3,"42,43,44",0.4706874813461768,0.02314431671279104,0.4029426361150199,0.028384223529732314,0.5481998660708303,0.03277400202238467,0.14949868236257724,0.036503270792561014,0.0730178118563928,0.011044526315460521,0.11471318691281021,0.028771767629702575,0.08629171053568523,0.012866514208391282
20newsgroups,d-fedrecovery,DSU,9,0.1,3,"42,43,44",0.5973114166535219,0.01752717729537433,0.5485122274621759,0.0067852648473639265,0.5725720272159901,0.03137837363938105,2.1206994493816467e-15,1.600457201381835e-15,9.853229343548264e-16,8.505359404188939e-16,0.11558977233808167,0.022893532930897968,0.006399790445963542,0.001899653990554676
20newsgroups,d-fedrecovery,DSU,9,0.2,3,"42,43,44",0.5818358658884974,0.00510772373965426,0.5270747870969462,0.00522803632149119,0.5770389779161709,0.03489200529820737,2.1206994493816467e-15,1.600457201381835e-15,9.853229343548264e-16,8.505359404188939e-16,0.11558977233808167,0.022893532930897968,0.005260388056437175,0.001089868956295959
